random,greedy,offline,mcts_base,mcts_fixed_depth,combined
0.032007455825805664,0.15303683280944824,158.53550934791565,441.228129863739,203.91326260566711,196.32167553901672
0.026006460189819336,0.09702467918395996,417.1952528953552,396.25611686706543,241.78438234329224,959.0395803451538
0.0380096435546875,0.11602616310119629,189.36648654937744,554.8619992733002,216.8885760307312,362.08666157722473
0.031007766723632812,0.17704296112060547,84.3135552406311,530.0176255702972,214.30236148834229,232.59966278076172
0.05501270294189453,0.17904353141784668,380.0130672454834,383.13471961021423,194.28952026367188,267.7494168281555
0.029006481170654297,0.1520371437072754,442.3536341190338,338.02976274490356,198.91220498085022,296.86961102485657
0.0870208740234375,0.16904067993164062,188.22099566459656,455.0328462123871,199.04662084579468,208.31757593154907
0.04601144790649414,0.3810908794403076,388.00773334503174,388.56125354766846,209.04653310775757,294.31756567955017
0.03900909423828125,0.2500591278076172,166.58896374702454,474.4974150657654,187.09097409248352,201.3565058708191
0.031007766723632812,0.4751138687133789,378.2156355381012,455.4831163883209,291.8778383731842,356.74971318244934
0.6401538848876953,0.7386312484741211,391.8848626613617,406.22811245918274,194.46504831314087,370.70272421836853
0.22205400466918945,0.20604944229125977,115.79056191444397,493.078928232193,213.85039496421814,207.84654307365417
0.33107852935791016,0.15003585815429688,251.75061440467834,415.4673581123352,189.99235653877258,206.91437149047852
0.20404887199401855,0.3700892925262451,226.94051313400269,459.912677526474,202.90661764144897,237.82792448997498
0.22850894927978516,0.10202550888061523,131.2220823764801,527.572292804718,205.94766235351562,243.1047704219818
0.10202550888061523,0.1500380039215088,135.97834277153015,512.8505322933197,204.34873700141907,218.57186007499695
0.026006460189819336,0.24305963516235352,103.9080719947815,501.78272557258606,209.95963263511658,201.70611262321472
0.23505687713623047,0.11902904510498047,126.49024939537048,539.8347942829132,202.57061505317688,266.1451609134674
0.16003847122192383,0.18704462051391602,316.84101963043213,441.417364358902,210.83112001419067,374.29434061050415
0.033005714416503906,0.15003561973571777,141.80900144577026,569.9920628070831,226.26247119903564,380.01534843444824
0.05001187324523926,0.22205376625061035,355.0658714771271,468.30117535591125,254.98625349998474,371.6738884449005
0.03600645065307617,0.11602783203125,235.12532782554626,474.5042154788971,201.40146279335022,342.54454588890076
0.04901123046875,0.1140279769897461,106.01145339012146,558.803248167038,225.21808195114136,326.0689995288849
0.02900862693786621,1.077258586883545,121.1223578453064,621.5338988304138,209.97592973709106,729.4530212879181
0.4911184310913086,0.14211153984069824,238.82315325737,808.0989031791687,1103.2111420631409,829.8927564620972
0.02800583839416504,0.12005424499511719,401.88639783859253,924.2799069881439,1073.14941573143,650.6371982097626
0.027007102966308594,0.13803362846374512,192.98609948158264,921.9014117717743,1056.0495393276215,747.1902801990509
0.27506566047668457,0.8882131576538086,211.97109293937683,911.424001455307,1127.2959756851196,690.9122138023376
0.03400731086730957,3.7175121307373047,267.7569408416748,494.52898120880127,210.6938760280609,854.536248922348
0.07301831245422363,3.2383968830108643,103.62568140029907,627.7850637435913,220.92037177085876,753.973602771759
0.036008596420288086,0.3350808620452881,208.06711149215698,557.7903780937195,209.17751169204712,899.8695907592773
0.11802935600280762,1.6573982238769531,126.46026706695557,900.619784116745,994.6612401008606,833.2539267539978
0.5981435775756836,0.10802507400512695,138.93577575683594,826.9303941726685,938.0303084850311,833.1035039424896
0.6177678108215332,0.1380324363708496,273.7206435203552,794.9937601089478,950.9961287975311,706.26575922966
0.8351993560791016,0.20605063438415527,366.32750058174133,428.35476899147034,209.64257407188416,995.7018222808838
0.36708879470825195,1.779958724975586,137.72347903251648,963.2767241001129,1052.3926365375519,791.2752113342285
0.02900552749633789,0.2120504379272461,406.0276939868927,393.59727811813354,287.15715742111206,895.9468657970428
0.07701826095581055,0.7067019939422607,125.94407653808594,925.3075735569,916.9535365104675,793.884551525116
0.03400707244873047,2.28955078125,78.37005257606506,628.3246989250183,216.28938460350037,634.4082441329956
2.5391721725463867,0.24905943870544434,149.7545235157013,609.5729248523712,205.82075929641724,853.5799865722656
0.029006242752075195,0.7111701965332031,105.67751693725586,887.4589259624481,900.2818298339844,824.0660181045532
0.06801533699035645,0.20204925537109375,402.8867268562317,405.80447363853455,284.6304233074188,931.3515396118164
0.16003918647766113,0.16103792190551758,361.331337928772,432.65046191215515,269.08161973953247,849.8715724945068
0.7671833038330078,0.16203808784484863,317.5735595226288,485.1470465660095,241.4908378124237,968.2519361972809
0.05601310729980469,0.15703821182250977,184.64361953735352,569.6496276855469,206.98806858062744,856.0705847740173
0.03700828552246094,0.34925270080566406,276.6862154006958,513.4427313804626,228.80246376991272,935.6449029445648
1.318486213684082,0.9082176685333252,170.39997243881226,576.4900314807892,202.3945827484131,711.3846998214722
1.0414206981658936,5.83791708946228,134.18792486190796,609.3400983810425,202.398583650589,726.0067393779755
0.03100728988647461,0.22005391120910645,310.1990749835968,474.8876962661743,240.14469480514526,845.0306448936462
0.8552045822143555,0.15903806686401367,302.22155833244324,489.05257773399353,208.24158549308777,793.3375442028046
1.420090913772583,2.7084152698516846,59.38195204734802,648.398227930069,218.02990174293518,581.6012105941772
0.03400731086730957,0.15503764152526855,303.1787910461426,475.0006597042084,258.0493092536926,931.2318699359894
3.5606186389923096,1.7293784618377686,413.15859508514404,415.1331555843353,398.10199999809265,871.2271869182587
0.07901930809020996,0.23105525970458984,263.0677399635315,511.61873173713684,219.93517446517944,785.3134980201721
0.07001519203186035,0.16103863716125488,463.12284564971924,383.42958068847656,401.8562648296356,907.1179502010345
1.7864305973052979,1.7983944416046143,93.8067638874054,636.491108417511,201.93028664588928,675.5311095714569
0.09902358055114746,4.897140264511108,341.0164604187012,446.9689643383026,262.7837402820587,911.8263728618622
